ID,title,content,url
40d04f9a-bf4f-412e-ae42-210809815ada,Superfood 101: Pineapple!,"Pineapple is a ,member of the family Bromeliaceae, or Bromeliad family of the genus Ananas Mill, also known as pineapple P, containing the species Ananas comosus (L.) Merr. or pineapple P.  The plant is ,native to Brazil, where it is known as ananas, the Brazilian Tupi Indian word meaning ""excellent fruit""—this term is used throughout the world.,Columbus brought the fruit to Europe and used it on board ship to prevent scurvy. The first European settlers called it pineapple because they thought it resembled pine cones. ,Pineapple, in the American colonies was eaten preserved as a sweet meat and was too expensive to import until the establishment of the clipper ships. It was reported in the ,Virginia Gazette, in the summer of 1752 that a shipment of seven dozen fresh pineapples had arrived in Williamsburg from New Providence in the Bahamas; however, the fruit was very expensive. Pineapple was brought to Hawaii by Captain James Cook in 1790 but it was not commercially grown until the steamship made trade profitable. In 1903, James Drummond Dole began canning the pineapple at Wahiawa and established his company in 1921.,Pineapple is a ,composite of fruitlets, emerging from a central core and fused together. The spiny “eyes” that appear on the surface of the pineapple are the fruitlets. The pineapple has a wide, cylindrical shape with an outer skin that is green, yellow, or brown and topped with a crown of spiny, blue-green leaves. The flesh is yellow with a sweet and tart flavor and has a tender texture. ,Pineapple, grows to about twelve inches in length and its crown is a third of the length of the fruit. , ,Health Benefits of Pineapple,Pineapple is rich in nutrients, containing vitamins C, B1 (thiamin), B2 (riboflavin), B3 (niacin), B-6 (pyridoxine), B9 (folic acid), A, E, and K. The fruit is high in minerals that include calcium, iron, magnesium, phosphorus, potassium, sodium, and zinc. Other important nutrients are fatty acids, sugars, and fiber.,There are many health benefits in pineapple. The high vitamin C content and the enzyme bromelain present in the fruit help us maintain a healthy immune system by stimulating activity in white blood cells. It also reduces mucus and phlegm building up in the lungs which encourages a healthy pulmonary system. It is a factor in a healthy digestive system, preventing constipation, diarrhea, and irritable bowel syndrome (IBS). It can also be used to treat ,gout,.,Other health benefits of ,pineapple, include the prevention of cardiovascular diseases like stroke, the preservation of muscle mass, and the reduction of bone deterioration due to the presence of potassium. It improves fertility by increasing blood flow to the genital organs. Another health benefit is that it is an excellent alternative to chemotherapy in the treatment of cancers., ,Growing Pineapple,Growing ,pineapple, is very easy: just ,take the crown and then start it to root, by cutting away all flesh and scoring the stem until a ring of brown dots are seen. Peel off the bottom leaves and dry the stalk and plant it about an inch deep in a six to eight inch clay pot with a light, quick draining mixture like cactus potting soil. Keep the soil moist—it will take about one to three months for the stem to take root. As the leaves begin to grow from the center of the stalk the pineapple can be transplanted into a larger container. Because it is a bromeliad it is a slow growing plant and will not develop fruit for two to three years. In tropical climates it can be grown in the garden and in colder climates it makes an excellent ,container plant,. The plant will mature in a year and will need a five gallon pot, and then it can be put out on the deck, patio, or in the garden in colder climates during the summer months., ,How To Eat Pineapple,Pineapple is a versatile food that can be an ingredient in many recipes. To use fresh pineapple, remove the crown at the base where it meets the fruit, and then place the pineapple base down and slice off the skin, being sure to carve out the eyes. Once peeled, cut the fruit into quarters and remove the core; the fruit can be cut into desired pieces. Pineapple will stay fresh in the refrigerator for about five days. Pineapple can be used as an ingredient in ,salads,, ,curries,, ,smoothies,, side dishes, and salsa recipes., ",https://basmati.com/2019/02/14/superfood-101-pineapple
c321be09-5634-4632-8e59-3ed1c61d5c57,Superfood 101: Green Beans!,"Green beans are a ,member of the family, Fabaceae ⁄ Leguminosae, commonly known as the Pea family of the genus Phaseolus L. or bean, containing the species as identified by the United States Department of Agriculture (USDA) as Phaseolus vulgaris L. or kidney bean. The ,plant, is native to the Americas and was documented in Mexico, parts of Central America, and regions of South America. It is currently a worldwide staple and lends itself to countless recipes and ethnic cuisines—and ,it can even be juiced,. The vegetable is listed as belonging to both bean and legume families and rightly so because studies have proven that green beans contain similar vitamin, mineral, and other beneficial substances as beans and legumes and are known to lower the risk of developing chronic diseases. A green bean by any other name is still a ,green bean, because it has many different nomenclatures like snap beans, string beans, and wax beans.,Green beans, are tender, firm, elongated bean pods that have yet to mature. The cylinder contains immature beans and green beans are grown in many varieties that range in color from hues of green to yellow. They can be divided into two groups: pole beans that need to be supported and bush beans that grow without support., ,Health Benefits of Green Beans,Green beans are rich in nutrients that include vitamins B1 (thiamin), B2 (riboflavin), B3 (niacin), B6 (pyridoxine) and B9 (folic acid), as well as vitamins A, C, and K. The minerals that are found in green beans include ,calcium,, ,magnesium,, ,potassium,, phosphorous, sodium, and ,iron,. Other beneficial substances contained in the vegetable are fiber and fatty acids.,There are many ,health benefits in green beans,. Rich in fiber, green beans are an excellent food for those on a weight loss diet as fiber prevents the development of body fat. It also maintains a healthy digestive system, bulking up the stool and preventing constipation. Its rich chlorophyll content lessens the risk of developing cancer. The flavonoids present in green beans help to keep the cardiovascular system healthy and functional.,Other ,health benefits of green beans, include a strong and healthy skeletal system as vitamin K is essential to the production of calcium and maintains proper mineral absorption. Of the many benefits of vitamin C found in green beans is the maintenance of a ,strong immune system, and keeping the skin and hair healthy. Its vitamin A maintains a healthy ocular system and the presence of folic acid benefits prenatal heath., ,Growing Green Beans ,Green beans are a ,popular addition to the garden,. As mentioned, they come in two groups, pole and bush; the pole bean is a vining plant that needs a trellis or other means of support and can grow as high as fifteen feet. Plant pole bean seeds three inches apart after the last frost.,The bush bean stands independent and will spread to approximately two feet around and must be planted from seed two inches apart after the last frost and not started indoors as they may not survive transplanting.,To have green beans throughout the summer plant seeds every two weeks in well-draining soil. It is also advised to ,mulch the plants,. Use light nitrogen fertilizer to get a better yield and harvest the pods when they are still immature by snapping or cutting off the stem—and be sure not to tear them off., ,How To Eat Green Beans,A versatile food, green beans can be used in many dishes that include ,sides,, ,salads,, ,stews,, ,soups,, and casseroles. One of the most popular recipes is the Three Bean Salad and another dish is green beans sauteed in butter with almonds. ,Green beans, can be ,pickled and used as a relish,; the waxed variety make a colorful addition to salads when they are combined with the purple and green varieties.  , ",https://basmati.com/2019/02/07/superfood-101-green-beans
da3f8d8d-9744-4bce-819f-2143fe76cbb5,Superfood 101: Eggplant!,"Eggplant is a ,member of the family Solanaceae,, commonly known as the Potato family of the genus Solanum L. or nightshade P, in the species Solanum melongena L. called eggplant P. The plant is ,believed to be native to India, and there is Chinese documentation dating back to the 5th century recording agricultural technics in cultivating it. ,Eggplant, soon gained popularity throughout Asia and arrived in Europe in the 13th century. The plant was brought to North America in the 16th century by the Portuguese and Spaniards. Eggplant was originally named aubergine which was applied to the white-skinned variety of the plant that was shaped like an egg and continues to be a popular nomenclature in many countries. Americans began cultivating the purple variety and used the English term eggplant. This popular plant is grown throughout the world and known by regional names like “garden eggs” in west Africa and “gully bean,” “susumber,” and “pea aubergine” in the West Indies.,Eggplants are ,grown in several varieties,, each having slightly different characteristics but all have a pleasant bitter flavor and a spongy texture, and they grow on vines much like tomatoes. The North American variety resembles a cross between a pear and an egg in shape with glossy, deep purple skin, and cream-colored flesh. The seeds are embedded in the flesh in a conical pattern. There are many varieties of eggplant that grow in shapes that range from the size and shape of a small tomato to the size of a large zucchini. They are also cultivated in a rainbow of colors that include lavender, orange, jade green, and cream.,Health Benefits of Eggplant,Eggplant is rich in nutrients that include vitamins, minerals, and other healthful substances. Present are fiber and folate, minerals that include copper and manganese, and vitamins B1, B3, B6, and K. They are rich in phytonutrients like phenolic compounds such as caffeic and chlorogenic acid, as well as flavonoids like nasunin. They also contain phenolic antioxidant compounds and a list of approximately eighty healthful nutrients.,Because of its high content of phenolic antioxidant compounds, especially chlorogenic, eggplant has one of the most potent inhibitor of free radicals, resulting in ,reduced incidents of cancer,. It also removes the bad cholesterol in the body, reducing the risk of developing cardiovascular diseases, and ,prevents joint damage, (a major cause of rheumatoid ,arthritis,).,The fiber content of ,eggplant, aids in the digestive process by slowing down the rate of digestion, allowing the body to absorb sugars at a steady rate. This results in the reduction of the development of ,diabetes,. It is an excellent food for weight loss because of the fiber and low calorie content in the vegetable.,How to Eat Eggplant,Eggplant is a versatile vegetable and can be used in salads, side dishes, and as a main course in recipes. Throughout the years they have been prepared in many variations. Recipes from 1824 include fried breaded eggplant and eggplant stuffed with meat and covered with gravy. They also broiled eggplant stuffed with meat in 1863 and in 1929 eggplant steak was created. Eggplant parmesan became a popular dish after World War II. Today there are a ,multitude of recipes with eggplant as a key ingredient,.,How to Grow Eggplant,Growing eggplant, is relatively easy. They are a warm climate perennial and ,do well as container plants, and grown in raised beds. It is advised to start plants in peat pots or flats approximately two months before the last freeze in colder climates. Plant outdoors in well-draining fertilized soil twenty-four to thirty inches apart. After planting, water well and ,cover with mulch, to hold the moisture and control weeds. Stake or cage the plants for support as the fruit is heavy on the vine. Fertilize the plants every two weeks and harvest ripe eggplant to be sure no more than five or six mature on a single plant for best results., ",https://basmati.com/2018/11/08/superfood-101-eggplant
743a7501-a50f-4d9d-b48c-a821c786ede0,Merrill Baum,"Merrill Baum is a self-healer, a vegetarian, a yogi and a certified animal acupressure therapist.  Several decades ago, she found that clean, organic food, supplements and meaningful exercise was the way to keep strong and healthy. Before organics were available in stores, she grew her own. Baum believes that acupressure is the least intrusive and most effective therapy. A vegan for more than three decades, she found that organics, exercise to accomplish a task and meditation are the primary component to good health,",https://basmati.com/contributor/merrill-baum
1192c94f-69a5-41ee-9708-be94971b00b1,Superfood 101: Loquat!,"Loquat is a ,member of the family Rosaceae,, commonly known as the Rose family of the genus Eriobotrya Lindl. or loquat P of the species Eriobotrya japonica (Thunb.) Lindl. or loquat P. The plant is ,native to southeast China,. It was possibly introduced in Japan where it has been cultivated for more than 1,000 years. It was first brought to Europe in 1690 by botanist Kaempfer and later described by Thunberg in 1712. In 1784 the National Gardens in Paris first planted loquat later to be grown in the Royal Botanical Gardens at Kew, England in 1787. It then gained popularity in North Africa and other parts of Asia. The plant has been grown in the Americas since 1867 and today there are more than 800 varieties of the plant. Loquat is rich in nutrients and used as a healing herb that includes the leaves, blossoms, and fruit. While these parts of the plant ,can be ingested, the seeds are highly poisonous and it is advised to keep loquat away from children though the fruit is safe for them to eat in moderation.,Loquat, grows on a coniferous tree with fragrant flowers. The fruit grows in clusters containing four to thirty loquats that range in size from one to two inches. They can be round, oval, or pear-shaped and have a smooth or downy skin with various shades of yellow, orange, or red hues. The pulp is succulent with a sweet, sub-acid, or acid flavor and can be white, yellow, or orange in color. The fruit contains an average of three to five seeds that are approximately five-eighths of an inch in length and five-sixteenths of an inch in diameter, have an angular elliptical shape, and vary in shades of brown,Health Benefits of Loquats,Loquats are ,rich in nutrients, that include vitamins A, C, and B-complex vitamins thiamin, riboflavin, niacin, pyridoxine, folates, and folic acid. They also contain the minerals ,iron,, calcium, manganese, ,potassium,, phosphorus, zinc, copper, and selenium. Other nutrients found in loquats are monounsaturated fats like omega-3 fatty acids and omega-6 fatty acids and fiber in the form of pectin.,There are many healing benefits of loquat, like ,regulating blood pressure, due to the presence of potassium which reduces the stress on the cardiovascular system, inhibiting the development of stroke and heart attacks. It also provides increased blood circulation to the brain, improving cognitive function. The antioxidant contained in the fruit reduces the free radicals that form naturally in the body, thus ,controlling the development of cancers,.,Other healing benefits of loquat include the reduction of the development of mucus in the respiratory system where bacteria grow and cause colds and other maladies. It also ,boosts the immune system, by using the vitamin C to rebuild damaged tissue. The fiber in loquat is beneficial to the digestive system and helps the body regulate weight.,How to Grow Loquat Trees,Loquat trees, are subtropical plants that are used primarily for decorative landscaping in colder climates. The tree can be grown where citrus trees do well and can be planted in a variety of soils. They need warmth in order to germinate and do not produce fruit when grown in containers. It is best to use a one-year-old balled plant and allow enough room for development; by ten years the tree will bush to approximately twelve to fifteen feet. The tree will ,bear fruit, in about eight years and will develop more fruit if planted in full sunlight.,How to Use Loquats,There are many applications for ,loquat, and they are used in many recipes. They can be an ingredient in espanole, a brown sauce, and used to make dumplings. They lend themselves to ,jams, and ,jellies,, and are an excellent dessert like loquat foam and loquat cream. ,Loquats, can be used in any recipe that uses peaches, ,apricots,, or ,plums,., ",https://basmati.com/2018/12/13/superfood-101-loquat
569c390a-c111-4849-a6cf-abdb99a4517d,Kate Harveston,"Kate Harveston, is a freelance writer. Her work deals mainly in politics and issues of social justice and human rights, but she has written on a wide range of topics. If you like her writing, you can visit her blog, Only Slightly Biased.",https://basmati.com/contributor/kate-harveston
77163904-a8df-40fb-85ce-d9129f1b91ef,Sky Curie,"Sky is a traveler, writer, and ecologically conscious kid from Michigan. With a culinary background and a deep reverence for the symbiotic relationship between planet and self he strives to educate, grow communities, and contribute to the global effort to build a mentality of stewardship and care with the people and places around him. Likely to be found traveling the western hemisphere, he hopes to grow and strengthen the global network of environmental and social entrepreneurs through volunteerism, learning, and teaching in turn, to keep the conversation about what's next for our species and our planet, going and growing. ",https://basmati.com/contributor/sky-curie
ff514ba6-f7af-4789-bb4b-234cfc0e07e7,Molly McCahan,"Molly is a native of New Hampshire, where she grew up among the mountains and her mother’s garden. She is a graduate of the University of New Hampshire with a B.A. in Music Theory and EcoGastronomy. Since graduating, she has become a Permaculture Landscape designer, backpacker, climber, photographer, and writer. She additionally has extensive experience working with children in the outdoors ranging New Hampshire to Montana and Colorado. She loves spending time with people in the outdoors and working to cultivate a deep love of the environment in all people.",https://basmati.com/contributor/molly-mccahan
175fbacd-69c0-4a72-aac7-a7eaa1031332,Future Farms: Underwater Gardens,"About an hour drive down the Mediterranean coast from Genoa Italy, and 100 meters (330 feet) out to sea, you will find yourself floating above an array of growing produce: this is ,Nemo’s Garden,. Six to 10 meters (20-33 feet) below the ocean’s surface there is an array of fruits, vegetables, and herbs growing in garden beds that look remarkably like jellyfish. Here we find something that could mean a new chapter in agriculture.,In 2012, Sergio Gamberini, the president of the ocean reef group, found himself inspired by the idea of creating an intersection between two of his passions: diving and ,gardening,. Since that time his team has been developing underwater biospheres that utilize the properties of the shallow ocean to grow food in a stable environment. Since their inception, these subaquatic gardens have evolved from a self-contained bed of basil with about fifty cubic liters of volume to five biospheres coming in at about two-thousand liters of volume with 26 hydroponic seed beds a piece. The project was dubbed Nemo’s Garden.,Why Would You Put a Farm Underwater?,Well, putting a farm underwater actually solves quite a few issues that surround agriculture of the terrestrial variety. Primarily, because of the thermal insulation of the medium of the ocean, the biospheres do a particularly good job at automatically maintaining a warm, humid internal environment. The sunlight between 5 and 15 meters (16.4 and 49.2 feet) below the ocean’s surface is adequate to penetrate the water and create an effect similar to traditional greenhouses but quite a bit less susceptible to environmental temperature change. The thinking behind this is that temperatures and environmental factors will become increasingly sporadic as climate change has an increasingly significant impact on weather patterns. Underwater agriculture could provide a very stable balance between temperature and light.,The location of the biomes also makes it quite difficult for parasites and fungi to find their way into the crop. With the exception of the accidental introduction of these blights into the environment by divers (referred to as agrinauts on the Nemo’s Garden website), the contained nature of the curious acrylic domes actually entirely eliminates any need to use destructive herbicides and ,pesticides, to preserve the crop. Though there is ever more awareness around the ,detrimental nature of industrial farming,, the agricultural chemical market is still, projected to grow, to 308.9 billion dollars by 2025. That amounts to a staggering 43.6% increase in value since 2016. The idea that the streamlining of this technology could change that 2025 outcome is exciting, to say the least.,Finally, and probably most significantly, the temperature difference between the surrounding water and the sunlight heated domes is drastic enough to cause a significant amount of surface evaporation. This works like a distilled alcohol still, with the temperature difference causing evaporation of pure water that then condenses on the inside of the dome and trickles down into a reservoir that supplies the plants with water. Enough water, in fact, to completely supply the plants—maybe even more than enough. As ocean temperatures rise, the rate of evaporation is increasing and causing occasional surpluses of fresh water in the biospheres.,This is exciting because ,desalination,—an increasingly important topic as global availability of fresh water continues to dwindle—has traditionally been a very expensive process. Desalination via distillation, like the process used in the domes, requires an external heat source to cause evaporation. This quickly becomes a very resource intensive task. The other method (desalination via filter, aka, reverse osmosis) is proving to be more efficient, but has yet to become a cost-effective alternative to simply importing water from elsewhere. That being said, free is free, and the dome desalination process eliminates the need to dispose of the byproduct (salt), and only requires pumping to the surface to be usable.,Limitations of Underwater Farming,While these jellyfish farms certainly hold quite a bit of potential, they have a long way to go before they become a realistic and fully self-sustainable resource. The farms, being based on a traditional hydroponic system, do require additional nutrients in order to propagate the plant population and thusly, is not a closed system agriculture solution.,That being said, because of the immense amount of research opportunity created by the existence of these domes, pharmaceutical companies, cosmetic companies, and even Volvo has partnered with Nemo’s Garden. As a result, the farms are yielding a sizeable and growing body of research, one branch of this being into the possibility of utilizing algae as ,organic fertilizer,. As higher temperatures and increased amounts of carbon dioxide in the air and water result in greater possibility for problematic algal blooms, the possibility of utilizing their overproduction in a constructive way could be a sustainable and scalable solution for our changing world.,Of course, the current constraint of the tech and resource heavy construction prevents the creations from being realistically scalable at the moment. In addition to an intensive sensor apparatus including CO2, O2, humidity, air temperature, gyroscopic monitoring, and video monitoring, maintenance technicians must be certified divers. There are 28 thick chains anchoring each dome to the ocean floor; they all require water to start the growing process, albeit a small amount, and they are rather susceptible to harsh storms. Their ,live sensor data, page was actually down for a bit as a result of a severe storm on March 15th damaging the sensor arrays.,The Potential of Underwater Farming,Though there are a number of logistical obstacles between Nemo's Garden and an agricultural revolution, the fact that ,tomatoes,, ,strawberries,, ,mint,, ,aloe vera,, and beans are being grown beneath the ocean's surface inside of these glowing high tech jellyfish certainly captures the imagination. Along with the half ton, aesthetically functional, flower of life sculpture in the center of the ring of gardens, the picture feels otherworldly and inspires philosophical waxing on the future of food and jellyfish. Curiously enough, aquatic life has also become attracted to the structures. ,According to the Washington post,, squid have begun to take shelter on the ocean floor beneath the structures and endangered seahorses have been found to create nurseries in the shadow of the hovering constructions.,The final oddity here which has garnered a significant portion of the interest generated around Nemo’s Garden is the fact that for reasons as of yet unknown, plants are growing better under water. Though the significant levels of available CO2 can partially explain the accelerated rate of growth, an increase in the production of essential oils has yet to be unexplained. In basil, for example, the content of essential oils jumped from 57% to 73% when grown underwater, which is beginning to raise questions around the idea of plant cultivation in pressurized environments. Though it will be some time before we see this method start cropping up elsewhere, these hovering testaments to human ingenuity hint at a hopeful reconsideration of the way that we grow our food., , ",https://basmati.com/2018/07/05/future-farms-underwater-gardens
70d40953-af88-42b1-a6b8-ebfa09cf9931,5 End-Of-Season Steps For A Sustainable Garden,"The conventional methods of putting the garden away involve pulling up your hard-grown plants and tilling your soil. While this method works for a few seasons, permaculture has a longer-term view of soil health. Tilling the soil destroys much of the delicate soil structures that allow for high levels of biodiversity. There are little pockets of water and air in the soil where ,nutrient-carrying mycorrhizal fungi, can grow and beneficial insects can reside. Tilling also opens your soil to nutrient loss through erosion and ,the exposure of the nitrogen in the soil, to the atmosphere. When old plants are pulled out of the soil, the soil structure, in addition to being damaged, loses the chance to develop new layers of complexity. Here you will find the step-by-step methods we use in permaculture to both ,preserve soil health, and build soil diversity in our annual gardens.,1. Remove Your Annual Crops,Instead of pulling your crops up and tilling your soil loose, I suggest cutting your plants at the base, where the stem meets the soil. The roots of the plant will remain in the soil, slowly decomposing back into the soil while also leaving behind pockets where air and water can enter. You will need a good pair of garden shears or even loppers to achieve this task. ,Build a new compost pile, with the plant material you remove from your garden.,2. Apply Compost,If you have a ,compost pile, from which to draw, spread a layer a quarter-to-a-half-inch thick on top of the newly cut plants. Feel free to also purchase some ,organic composted manure, or local compost of your choice. This is to give you a fluffy planting medium for the next step.,3. Select Cover Crop, ,There are many different types of ,cover crops, to choose from, and it can be difficult to decide what to use. It is important to choose crops that will die off in the winter. Some organic farmers will choose crops that do great work for building nutrients in the soil but require tilling in order to stop them from growing. Once again, tilling breaks the delicate structure of the soil that builds the soil’s bio-diversity, and so it will be easier for you and better for your garden to make sure that the plants you choose do not need to be tilled in order to be effective.,There are also certain types of plants that have a strong symbiotic relationship with mycorrhizal fungi. These fungi are responsible for bringing important nutrients to the plants and add to the overall resilience of the garden. If you begin to think of your garden as needing the same soil composition of an ancient forest, you will begin to see how the permaculture techniques work.,4. Plant Cover Crop Seeds,I suggest using a combination of plants such as ,oats,, ,field peas,, and ,tillage radishes,. All of these crops will die off once the winter chill seeps into the soil, so you won’t have to till them. Each one germinates easily, even at cool autumn temperatures, and they work together to build the nutrients of the soil. The oats give the field peas a structure on which to grow. Field peas fix nitrogen from the air into the soil and make it available to other plants. The oats in turn balance the amount of nitrogen in the soil with the amount of carbon in the soil. Tillage radishes burrow into the earth and are excellent for breaking up compacted soils or for simply adding more spaces for water and air to be held.,Make sure you purchase enough seeds to cover all your beds. You will need about half a pound of the mixed seeds for every 100 square feet of garden. Disperse your seeds generously across the surface of your garden beds, lightly fluff the soil up around them so that they are surrounded by the compost, and then gently press the seeds into the ground with the palm of your hand. The seeds do not need to be buried but they should be secure on the surface of the soil.,The seeds should begin to germinate within a week. Plant about a month before hard winter frosts are set to arrive in your region so that the plants will have time to grow at least five inches tall.,5. Plant Transplants in the Spring,The cover crops you planted will have turned brown and hopefully laid down by the snow over the winter. If you have not gotten snow in your region, you may need to give the leftover peas and oats a haircut before you plant in the spring. Lay the plant cuttings down on the surface of your garden. The plant remains will serve as ,mulch, for your garden to suppress weeds and keep moisture in the soil. In order to plant new vegetables, use a bulb planter to cut out a hole in the soil in which you can place a potted plant or bury a new seed. Do not disrupt or take off the remains of the cover crops because they are holding the nutrients in the soil., ,Permaculture techniques attempt to mimic the forest ecosystem, and so rely on the services of certain plants to do certain jobs. A forest never gets tilled by a tractor and our gardens do not need to be tilled either. Cover crops are an easier way to build soil health and diversity and will make your vegetable garden thrive year after year., ",https://basmati.com/2018/10/05/5-endofseason-steps-sustainable-garden
